,condidatId,diplome,interview,Age,experience,acceptance,post_orientation
1290,2766_01,True,0,15.0,False,,junior
1291,2767_01,False,2,22.0,False,False,junior
1292,2771_01,False,2,23.0,False,False,junior
1293,2775_01,False,2,32.0,False,,junior
1294,2776_01,False,2,15.0,False,False,junior
1295,2777_01,True,2,30.0,True,False,junior
1296,2779_01,False,2,60.0,False,,junior
1297,2782_01,,2,50.0,False,False,junior
1298,2791_01,,2,45.0,False,False,junior
1299,2794_01,False,2,24.0,False,False,junior
1300,2794_02,False,2,22.0,False,False,junior
1301,2794_03,False,2,20.0,False,False,junior
1302,2794_04,True,0,19.0,False,,junior
1303,2794_05,False,2,40.0,False,False,junior
1304,2794_06,True,2,14.0,False,,junior
1305,2794_07,True,2,18.0,False,,junior
1306,2800_01,True,0,20.0,False,,junior
1307,2803_01,True,2,35.0,False,,junior
1308,2804_01,True,2,24.0,False,,junior
1309,2808_01,True,0,30.0,False,,junior
1310,2808_02,False,2,44.0,False,,junior
1311,2815_01,False,2,42.0,False,,junior
1312,2815_02,True,2,3.0,False,,junior
1313,2815_03,False,2,19.0,False,False,junior
1314,2816_01,True,2,69.0,False,,junior
1315,2827_01,True,0,50.0,False,,junior
1316,2828_01,False,1,15.0,False,,junior
1317,2829_01,True,2,18.0,False,,junior
1318,2830_01,True,1,25.0,False,False,junior
1319,2833_01,True,1,15.0,False,False,junior
1320,2836_01,False,0,62.0,False,False,junior
1321,2841_01,False,2,19.0,False,False,junior
1322,2842_01,True,2,29.0,False,,junior
1323,2844_01,False,0,28.0,False,,junior
1324,2845_01,True,0,25.0,False,,junior
1325,2845_02,True,3,22.0,False,,junior
1326,2848_01,True,2,35.0,False,,junior
1327,2848_02,True,2,61.0,False,,junior
1328,2848_03,True,0,26.0,False,,junior
1329,2849_01,False,2,19.0,False,False,junior
1330,2850_01,False,2,2.0,False,,junior
1331,2850_02,True,2,0.0,False,,junior
1332,2850_03,False,2,26.0,False,,junior
1333,2850_04,True,2,6.0,False,False,junior
1334,2851_01,False,0,23.0,False,False,junior
1335,2855_01,True,0,50.0,False,,junior
1336,2864_01,False,2,18.0,False,False,junior
1337,2868_01,True,2,7.0,False,False,junior
1338,2868_02,True,2,3.0,False,,junior
1339,2868_03,,2,3.0,False,,junior
1340,2868_04,False,2,37.0,False,False,junior
1341,2874_01,False,2,25.0,False,,junior
1342,2879_01,False,2,22.0,False,False,junior
1343,2885_01,False,2,20.0,False,False,junior
1344,2886_01,False,2,32.0,False,,junior
1345,2889_01,False,2,34.0,False,False,junior
1346,2895_01,True,0,47.0,False,,junior
1347,2896_01,False,2,23.0,False,False,junior
1348,2898_01,False,2,22.0,False,False,junior
1349,2898_02,True,2,35.0,False,,junior
1350,2903_01,False,1,18.0,False,,junior
1351,2904_01,False,2,36.0,False,False,junior
1352,2904_02,True,2,32.0,False,,junior
1353,2911_01,True,2,29.0,False,,junior
1354,2914_01,True,2,19.0,False,,junior
1355,2915_01,True,2,45.0,False,,junior
1356,2916_01,True,2,,False,,junior
1357,2917_01,False,2,14.0,False,False,junior
1358,2918_01,False,0,22.0,False,False,junior
1359,2921_01,False,2,31.0,False,False,junior
1360,2922_01,False,2,25.0,False,,junior
1361,2923_01,False,2,15.0,False,False,junior
1362,2924_01,False,2,28.0,False,,junior
1363,2931_01,True,2,34.0,False,,junior
1364,2931_02,False,2,28.0,False,,junior
1365,2932_01,True,3,45.0,False,,junior
1366,2933_01,,2,44.0,False,,junior
1367,2937_01,False,2,22.0,False,False,junior
1368,2939_01,False,2,48.0,False,False,junior
1369,2946_01,False,2,25.0,False,,junior
1370,2946_02,False,2,24.0,False,False,junior
1371,2946_03,False,2,20.0,False,False,junior
1372,2946_04,False,2,46.0,False,False,junior
1373,2947_01,True,2,40.0,False,,junior
1374,2951_01,False,1,26.0,False,False,junior
1375,2952_01,False,0,56.0,False,,junior
1376,2955_01,,2,37.0,False,False,junior
1377,2957_01,True,2,35.0,False,,junior
1378,2963_01,False,2,15.0,False,False,junior
1379,2967_01,False,2,21.0,False,False,junior
1380,2973_01,False,2,24.0,False,False,junior
1381,2974_01,False,0,30.0,False,,junior
1382,2976_01,True,0,34.0,False,,junior
1383,2976_02,True,0,16.0,False,False,junior
1384,2976_03,True,0,55.0,False,,junior
1385,2976_04,False,0,27.0,False,,junior
1386,2977_01,False,2,44.0,False,,junior
1387,2977_02,False,2,17.0,False,False,junior
1388,2977_03,False,1,17.0,False,,junior
1389,2978_01,False,2,36.0,False,False,junior
1390,2980_01,False,2,18.0,False,False,junior
1391,2981_01,True,1,14.0,False,,junior
1392,2985_01,False,2,21.0,False,False,junior
1393,2987_01,False,0,26.0,False,False,junior
1394,2989_01,False,2,,False,,junior
1395,2991_01,False,2,21.0,False,False,junior
1396,2997_01,True,0,25.0,False,,junior
1397,2997_02,False,2,27.0,False,False,junior
1398,2997_03,False,0,25.0,False,,junior
1399,2997_04,True,2,43.0,False,,junior
1400,2999_01,False,2,35.0,False,False,junior
1401,3002_01,False,1,21.0,False,False,junior
1402,3007_01,False,2,23.0,False,False,junior
1403,3008_01,True,0,17.0,False,,junior
1404,3008_02,False,2,21.0,False,False,junior
1405,3008_03,True,2,21.0,False,False,junior
1406,3008_04,False,2,39.0,False,False,junior
1407,3008_05,True,0,22.0,False,,junior
1408,3008_06,True,0,40.0,False,,junior
1409,3011_01,True,2,25.0,False,,junior
1410,3016_01,False,2,6.0,False,,junior
1411,3016_02,True,2,1.0,False,,junior
1412,3016_03,True,2,1.0,False,,junior
1413,3016_04,False,2,20.0,False,False,junior
1414,3017_01,False,2,17.0,False,False,junior
1415,3028_01,True,2,22.0,False,,junior
1416,3031_01,True,0,18.0,False,,junior
1417,3035_01,False,2,49.0,False,False,junior
1418,3037_01,True,0,27.0,False,,junior
1419,3037_02,True,2,40.0,False,,junior
1420,3041_01,False,3,22.0,False,False,junior
1421,3043_01,,2,55.0,False,False,junior
1422,3046_01,False,2,45.0,False,False,junior
1423,3049_01,False,2,33.0,False,False,junior
1424,3051_01,False,2,42.0,False,,junior
1425,3052_01,False,2,27.0,False,False,junior
1426,3056_01,True,2,16.0,False,,junior
1427,3057_01,False,3,23.0,False,False,junior
1428,3058_01,False,2,31.0,False,False,junior
1429,3059_01,True,2,62.0,False,,junior
1430,3069_01,False,1,43.0,False,,junior
1431,3072_01,True,0,57.0,False,,junior
1432,3074_01,False,1,23.0,False,False,junior
1433,3075_01,False,0,20.0,False,False,junior
1434,3077_01,True,0,21.0,False,,junior
1435,3077_02,True,0,27.0,False,,junior
1436,3078_01,False,0,31.0,False,False,junior
1437,3078_02,False,2,31.0,True,False,junior
1438,3078_03,True,2,24.0,False,,junior
1439,3078_04,False,2,27.0,False,False,junior
1440,3086_01,False,2,28.0,False,,junior
1441,3089_01,True,2,44.0,False,,junior
1442,3094_01,True,2,19.0,False,,junior
1443,3097_01,True,2,14.0,False,,junior
1444,3098_01,False,2,65.0,False,False,junior
1445,3101_01,False,2,73.0,False,False,junior
1446,3105_01,True,2,,False,,junior
1447,3105_02,False,2,25.0,False,,junior
1448,3105_03,True,3,,False,,junior
1449,3106_01,False,2,34.0,False,False,junior
1450,3107_01,True,2,63.0,False,,junior
1451,3108_01,True,2,53.0,False,,junior
1452,3109_01,False,2,18.0,False,False,junior
1453,3115_01,True,1,40.0,False,,junior
1454,3122_01,False,2,28.0,False,,junior
1455,3122_02,False,2,45.0,False,False,junior
1456,3125_01,False,2,32.0,False,,junior
1457,3125_02,False,0,19.0,False,,junior
1458,3127_01,True,0,65.0,False,False,junior
1459,3129_01,False,2,20.0,False,False,junior
1460,3135_01,False,0,18.0,False,False,junior
1461,3137_01,True,1,18.0,False,False,junior
1462,3139_01,False,2,58.0,False,,junior
1463,3141_01,True,2,25.0,False,,junior
1464,3144_01,False,2,13.0,False,False,junior
1465,3146_01,False,1,,False,False,junior
1466,3148_01,False,2,22.0,False,False,junior
1467,3148_02,False,2,22.0,False,False,junior
1468,3150_01,False,2,10.0,False,,junior
1469,3151_01,True,0,14.0,False,,junior
1470,3153_01,False,2,44.0,False,,junior
1471,3153_02,True,0,10.0,False,False,junior
1472,3154_01,True,2,37.0,False,False,junior
1473,3155_01,True,0,37.0,False,,junior
1474,3155_02,False,0,44.0,False,False,junior
1475,3156_01,False,1,42.0,False,False,junior
1476,3157_01,False,2,18.0,False,False,junior
1477,3160_01,False,2,34.0,False,False,junior
1478,3165_01,False,2,15.0,False,False,junior
1479,3167_01,False,2,36.0,,False,junior
1480,3170_01,True,2,27.0,False,,junior
1481,3173_01,True,2,33.0,False,,junior
1482,3177_01,False,2,27.0,,False,junior
1483,3178_01,True,2,22.0,False,,junior
1484,3183_01,False,2,19.0,False,False,junior
1485,3186_01,True,2,18.0,False,,junior
1486,3187_01,False,0,31.0,False,False,junior
1487,3190_01,False,2,41.0,False,False,junior
1488,3190_02,True,2,48.0,False,,junior
1489,3194_01,False,2,23.0,False,False,junior
1490,3198_01,False,2,29.0,,False,junior
1491,3199_01,False,2,38.0,False,False,junior
1492,3202_01,False,1,21.0,False,False,junior
1493,3207_01,False,1,20.0,False,False,junior
1494,3208_01,False,2,27.0,False,False,junior
1495,3214_01,True,2,33.0,False,,junior
1496,3222_01,False,2,24.0,False,False,junior
1497,3226_01,True,2,23.0,False,,junior
1498,3228_01,False,0,22.0,False,False,junior
1499,3231_01,True,0,13.0,False,,junior
1500,3233_01,False,0,24.0,False,False,junior
1501,3234_01,False,2,32.0,False,,junior
1502,3242_01,False,2,17.0,False,False,junior
1503,3244_01,True,2,28.0,False,,junior
1504,3244_02,True,2,46.0,False,,junior
1505,3244_03,True,0,18.0,False,,junior
1506,3245_01,False,2,24.0,False,False,junior
1507,3245_02,False,2,20.0,False,False,junior
1508,3246_01,False,2,17.0,False,False,junior
1509,3249_01,False,2,44.0,False,,junior
1510,3249_02,False,1,34.0,False,False,junior
1511,3250_01,False,1,19.0,False,False,junior
1512,3251_01,False,2,28.0,False,,junior
1513,3257_01,True,2,,False,,junior
1514,3261_01,False,0,57.0,False,False,junior
1515,3263_01,True,2,34.0,False,,junior
1516,3264_01,False,2,18.0,False,False,junior
1517,3265_01,False,2,28.0,True,False,junior
1518,3265_02,False,0,6.0,False,False,junior
1519,3265_03,True,0,53.0,False,,junior
1520,3265_04,False,2,6.0,False,,junior
1521,3266_01,False,2,33.0,False,False,junior
1522,3267_01,True,0,43.0,False,False,junior
1523,3277_01,False,2,44.0,False,,junior
1524,3278_01,True,2,28.0,False,,junior
1525,3281_01,True,0,37.0,False,,junior
1526,3285_01,False,2,55.0,False,False,junior
1527,3285_02,True,2,40.0,False,,junior
1528,3286_01,False,2,38.0,False,False,junior
1529,3288_01,True,2,24.0,False,,junior
1530,3290_01,True,2,53.0,False,,junior
1531,3290_02,False,2,61.0,False,False,junior
1532,3291_01,True,2,17.0,False,,junior
1533,3302_01,False,2,20.0,False,False,junior
1534,3303_01,False,2,22.0,False,False,junior
1535,3306_01,False,2,27.0,,False,junior
1536,3307_01,False,3,19.0,False,,junior
1537,3316_01,False,2,23.0,False,False,junior
1538,3320_01,False,0,33.0,False,,junior
1539,3320_02,False,0,26.0,False,False,junior
1540,3321_01,True,2,33.0,False,,junior
1541,3333_01,False,2,39.0,False,False,junior
1542,3334_01,True,1,47.0,False,False,junior
1543,3335_01,False,2,33.0,False,False,junior
1544,3340_01,False,2,40.0,False,False,junior
1545,3341_01,True,0,19.0,False,,junior
1546,3341_02,False,0,26.0,False,False,junior
1547,3344_01,True,2,24.0,False,,junior
1548,3344_02,True,2,15.0,False,,junior
1549,3345_01,False,0,2.0,False,False,junior
1550,3345_02,False,0,33.0,False,,junior
1551,3345_03,True,1,14.0,False,,junior
1552,3346_01,False,2,22.0,,False,junior
1553,3347_01,False,0,45.0,False,,junior
1554,3347_02,False,0,58.0,False,False,junior
1555,3351_01,True,0,13.0,False,,junior
1556,3351_02,False,0,36.0,False,False,junior
1557,3354_01,False,2,35.0,False,False,junior
1558,3355_01,True,1,23.0,False,,junior
1559,3356_01,,3,27.0,False,,junior
1560,3358_01,False,2,24.0,False,False,junior
1561,3362_01,False,2,43.0,False,False,junior
1562,3362_02,False,2,67.0,True,False,junior
1563,3366_01,True,2,29.0,False,,junior
1564,3367_01,False,2,28.0,False,,junior
1565,3368_01,True,2,18.0,False,,junior
1566,3368_02,True,0,35.0,False,,junior
1567,3368_03,,2,22.0,True,False,junior
1568,3368_04,True,2,19.0,False,,junior
1569,3368_05,True,2,47.0,False,,junior
1570,3368_06,False,3,16.0,False,False,junior
1571,3368_07,False,2,41.0,False,False,junior
1572,3369_01,False,2,26.0,False,,junior
1573,3373_01,True,2,37.0,False,False,junior
1574,3374_01,False,2,26.0,False,,junior
1575,3375_01,False,2,21.0,False,False,junior
1576,3376_01,False,1,45.0,False,,junior
1577,3378_01,False,2,28.0,False,,junior
1578,3379_01,False,2,26.0,,,junior
1579,3385_01,False,2,35.0,False,False,junior
1580,3388_01,False,0,60.0,False,,junior
1581,3393_01,True,2,7.0,False,False,junior
1582,3398_01,False,0,15.0,False,,junior
1583,3399_01,False,2,26.0,False,,junior
1584,3400_01,True,2,38.0,False,,junior
1585,3407_01,False,2,24.0,False,False,junior
1586,3407_02,False,2,77.0,False,False,junior
1587,3411_01,False,2,22.0,False,False,junior
1588,3411_02,False,2,22.0,False,False,junior
1589,3411_03,False,2,20.0,False,False,junior
1590,3411_04,False,2,47.0,False,,junior
1591,3411_05,True,2,25.0,False,,junior
1592,3411_06,True,2,9.0,False,,junior
1593,3411_07,False,2,19.0,False,False,junior
1594,3414_01,False,2,44.0,False,,junior
1595,3416_01,False,2,41.0,True,False,junior
1596,3427_01,True,2,53.0,False,,junior
1597,3429_01,True,2,27.0,False,,junior
1598,3435_01,False,2,20.0,False,False,junior
1599,3436_01,True,0,23.0,False,,junior
1600,3448_01,False,2,20.0,False,False,junior
1601,3448_02,False,1,,False,False,junior
1602,3451_01,False,1,51.0,False,False,junior
1603,3452_01,False,2,22.0,False,False,junior
1604,3457_01,True,0,36.0,False,,junior
1605,3460_01,False,2,18.0,False,False,junior
1606,3463_01,False,1,19.0,False,False,junior
1607,3466_01,False,2,17.0,False,False,junior
1608,3471_01,False,2,29.0,False,False,junior
1609,3472_01,False,2,18.0,False,False,junior
1610,3477_01,False,2,22.0,False,False,junior
1611,3477_02,False,0,43.0,False,,junior
1612,3479_01,False,1,24.0,False,False,junior
1613,3481_01,False,2,25.0,False,,junior
1614,3482_01,False,2,20.0,False,False,junior
1615,3482_02,True,3,23.0,False,,junior
1616,3493_01,False,2,32.0,False,,junior
1617,3494_01,False,2,51.0,False,False,junior
1618,3494_02,False,2,22.0,False,False,junior
1619,3498_01,False,1,22.0,False,False,junior
1620,3500_01,False,1,30.0,False,False,junior
1621,3502_01,False,2,23.0,False,False,junior
1622,3503_01,False,2,61.0,False,False,junior
1623,3505_01,False,2,24.0,False,False,junior
1624,3507_01,False,2,19.0,False,False,junior
1625,3508_01,False,2,27.0,False,False,junior
1626,3508_02,False,2,29.0,True,False,junior
1627,3509_01,True,0,55.0,False,,junior
1628,3509_02,False,2,26.0,False,,junior
1629,3510_01,True,0,58.0,False,,junior
1630,3513_01,True,0,60.0,False,,junior
1631,3513_02,True,2,13.0,False,,junior
1632,3513_03,False,0,39.0,True,False,junior
1633,3513_04,True,0,35.0,False,,junior
1634,3516_01,False,2,21.0,False,False,junior
1635,3517_01,False,2,37.0,False,False,junior
1636,3522_01,True,1,31.0,False,,junior
1637,3524_01,False,2,20.0,False,False,junior
1638,3526_01,False,2,27.0,False,False,junior
1639,3529_01,True,2,40.0,False,,junior
1640,3532_01,True,2,,,,junior
1641,3538_01,False,0,36.0,False,False,junior
1642,3541_01,False,2,19.0,False,False,junior
1643,3544_01,False,1,22.0,False,False,junior
1644,3544_02,False,2,15.0,False,False,junior
1645,3545_01,False,0,18.0,False,False,junior
1646,3549_01,False,2,25.0,False,,junior
1647,3549_02,True,2,62.0,False,,junior
1648,3551_01,False,2,53.0,False,,junior
1649,3554_01,False,0,,False,False,junior
1650,3557_01,False,2,19.0,False,False,junior
1651,3571_01,True,1,21.0,False,,junior
1652,3574_01,False,2,20.0,False,False,junior
1653,3575_01,False,0,56.0,False,,junior
1654,3580_01,False,0,64.0,False,False,junior
1655,3580_02,True,2,,False,,junior
1656,3581_01,False,2,36.0,False,False,junior
1657,3583_01,False,2,51.0,False,False,junior
1658,3585_01,True,1,16.0,False,False,junior
1659,3587_01,True,0,21.0,False,,junior
1660,3587_02,False,0,50.0,False,,junior
1661,3587_03,False,2,0.0,False,,junior
1662,3589_01,False,2,34.0,False,False,junior
1663,3589_02,True,2,3.0,False,,junior
1664,3589_03,True,1,11.0,False,False,junior
1665,3589_04,True,1,5.0,False,False,junior
1666,3589_05,False,2,47.0,False,,junior
1667,3589_06,True,2,1.0,False,,junior
1668,3589_07,True,2,0.0,False,,junior
1669,3590_01,False,2,23.0,False,False,junior
1670,3593_01,False,2,27.0,False,False,junior
1671,3599_01,False,2,46.0,False,False,junior
1672,3601_01,False,2,34.0,False,False,junior
1673,3601_02,False,0,2.0,False,False,junior
1674,3601_03,True,2,11.0,False,,junior
1675,3601_04,False,0,1.0,False,,junior
1676,3601_05,True,2,13.0,False,,junior
1677,3601_06,False,2,41.0,False,False,junior
1678,3601_07,False,0,11.0,False,,junior
1679,3603_01,True,2,52.0,False,,junior
1680,3603_02,True,2,15.0,False,,junior
1681,3604_01,True,2,58.0,False,False,junior
1682,3611_01,False,2,23.0,False,False,junior
1683,3617_01,False,2,34.0,False,False,junior
1684,3617_02,False,2,9.0,False,,junior
1685,3617_03,False,2,25.0,False,,junior
1686,3618_01,True,0,38.0,False,,junior
1687,3618_02,False,0,42.0,True,,junior
1688,3618_03,False,2,40.0,False,False,junior
1689,3618_04,False,2,18.0,False,False,junior
1690,3621_01,False,2,42.0,False,,junior
1691,3621_02,False,2,40.0,False,False,junior
1692,3623_01,False,2,28.0,False,,junior
1693,3627_01,False,2,56.0,False,False,junior
1694,3632_01,False,2,22.0,False,False,junior
1695,3633_01,,2,39.0,False,False,junior
1696,3635_01,True,0,35.0,False,,junior
1697,3635_02,False,2,36.0,False,False,junior
1698,3637_01,False,2,34.0,False,False,junior
1699,3638_01,False,2,22.0,False,False,junior
1700,3643_01,True,2,21.0,False,False,junior
1701,3646_01,False,2,16.0,False,False,junior
1702,3646_02,False,2,35.0,False,False,junior
1703,3649_01,False,2,19.0,False,False,junior
1704,3651_01,True,2,36.0,False,,junior
1705,3656_01,False,0,32.0,False,,junior
1706,3656_02,False,2,69.0,False,False,junior
1707,3657_01,True,0,44.0,False,,junior
1708,3657_02,True,0,34.0,False,,junior
1709,3657_03,False,2,35.0,False,False,junior
1710,3659_01,False,2,25.0,False,,junior
1711,3659_02,True,2,3.0,False,,junior
1712,3659_03,False,1,12.0,False,False,junior
1713,3659_04,False,2,3.0,False,,junior
1714,3659_05,False,2,13.0,False,False,junior
1715,3659_06,False,2,26.0,False,,junior
1716,3659_07,True,1,2.0,False,False,junior
1717,3661_01,False,2,25.0,False,,junior
1718,3663_01,True,2,19.0,False,,junior
1719,3666_01,True,0,33.0,False,,junior
1720,3669_01,False,0,41.0,False,False,junior
1721,3670_01,True,1,55.0,False,,junior
1722,3672_01,False,0,30.0,False,,junior
1723,3672_02,False,1,35.0,False,,junior
1724,3673_01,False,2,7.0,False,False,junior
1725,3675_01,False,2,38.0,False,False,junior
1726,3675_02,True,1,51.0,False,,junior
1727,3675_03,True,3,18.0,False,,junior
1728,3676_01,True,2,44.0,False,,junior
1729,3683_01,True,2,18.0,False,,junior
1730,3683_02,True,2,13.0,False,,junior
1731,3684_01,True,2,49.0,False,,junior
1732,3684_02,False,2,8.0,False,,junior
1733,3685_01,False,2,22.0,False,False,junior
1734,3687_01,False,0,32.0,False,,junior
1735,3689_01,False,2,,False,,junior
1736,3694_01,True,0,56.0,False,,junior
1737,3695_01,False,0,18.0,False,False,junior
1738,3696_01,True,2,27.0,False,,junior
1739,3697_01,False,2,46.0,False,False,junior
1740,3698_01,False,3,18.0,False,False,junior
1741,3701_01,True,2,30.0,False,,junior
1742,3701_02,False,0,35.0,False,False,junior
1743,3701_03,True,2,48.0,,,junior
1744,3709_01,True,0,33.0,False,,junior
1745,3712_01,True,0,0.0,False,,junior
1746,3712_02,True,0,11.0,False,False,junior
1747,3712_03,True,2,0.0,False,,junior
1748,3712_04,False,2,14.0,False,False,junior
1749,3712_05,True,1,9.0,False,False,junior
1750,3717_01,False,2,37.0,False,False,junior
1751,3717_02,True,2,30.0,False,,junior
1752,3718_01,True,2,21.0,False,False,junior
1753,3720_01,True,2,32.0,False,,junior
1754,3720_02,False,2,4.0,False,False,junior
1755,3720_03,True,2,19.0,False,,junior
1756,3721_01,False,2,25.0,True,,junior
1757,3722_01,False,2,34.0,False,False,junior
1758,3723_01,False,2,19.0,False,False,junior
1759,3725_01,True,1,18.0,False,False,junior
1760,3727_01,False,1,23.0,False,False,junior
1761,3730_01,True,2,53.0,False,,junior
1762,3731_01,True,1,13.0,False,,junior
1763,3738_01,False,2,20.0,False,False,junior
1764,3740_01,False,2,34.0,False,False,junior
1765,3746_01,False,2,18.0,False,False,junior
1766,3746_02,False,2,0.0,False,,junior
1767,3746_03,True,2,35.0,False,,junior
1768,3746_04,True,2,0.0,False,,junior
1769,3762_01,False,2,62.0,False,False,junior
1770,3763_01,False,0,15.0,False,,junior
1771,3764_01,True,2,28.0,False,,junior
1772,3764_02,True,2,5.0,False,,junior
1773,3766_01,True,2,22.0,False,,junior
1774,3766_02,True,2,14.0,False,,junior
1775,3780_01,True,0,43.0,False,False,junior
1776,3782_01,False,2,24.0,False,False,junior
1777,3782_02,False,2,65.0,False,False,junior
1778,3791_01,False,2,44.0,False,,junior
1779,3792_01,True,2,50.0,False,,junior
1780,3794_01,True,1,15.0,False,False,junior
1781,3799_01,False,2,18.0,False,False,junior
1782,3800_01,False,0,41.0,False,False,junior
1783,3802_01,False,2,21.0,False,False,junior
1784,3806_01,True,1,16.0,False,False,junior
1785,3808_01,False,2,21.0,False,False,junior
1786,3809_01,False,2,29.0,False,False,junior
1787,3809_02,False,2,19.0,False,False,junior
1788,3813_01,True,2,18.0,False,,junior
1789,3819_01,False,0,25.0,False,,junior
1790,3825_01,False,2,45.0,False,False,junior
1791,3827_01,False,0,32.0,False,,junior
1792,3828_01,False,2,33.0,False,False,junior
1793,3828_02,False,2,,False,,junior
1794,3828_03,,0,24.0,False,False,junior
1795,3829_01,False,0,29.0,False,,junior
1796,3829_02,False,2,24.0,False,False,junior
1797,3833_01,True,0,22.0,False,,junior
1798,3834_01,True,1,18.0,False,False,junior
1799,3837_01,False,2,16.0,False,False,junior
1800,3840_01,False,2,17.0,False,False,junior
1801,3843_01,False,2,18.0,False,False,junior
1802,3844_01,False,0,25.0,False,,junior
1803,3844_02,False,0,46.0,False,,junior
1804,3845_01,False,2,36.0,False,False,junior
1805,3855_01,True,1,62.0,False,,junior
1806,3858_01,True,2,48.0,False,,junior
1807,3858_02,True,2,16.0,False,,junior
1808,3858_03,False,2,27.0,False,False,junior
1809,3858_04,,2,52.0,False,,junior
1810,3859_01,True,2,25.0,False,,junior
1811,3860_01,False,0,13.0,False,,junior
1812,3861_01,False,2,35.0,False,False,junior
1813,3863_01,False,2,20.0,False,False,junior
1814,3865_01,True,1,42.0,False,,junior
1815,3869_01,True,2,50.0,False,,junior
1816,3876_01,True,2,66.0,False,False,junior
1817,3876_02,False,2,31.0,False,False,junior
1818,3876_03,True,0,37.0,False,,junior
1819,3877_01,False,2,72.0,False,,junior
1820,3878_01,False,0,30.0,False,,junior
1821,3880_01,False,2,29.0,False,False,junior
1822,3881_01,False,0,21.0,False,False,junior
1823,3882_01,True,0,33.0,False,,junior
1824,3884_01,False,2,28.0,False,,junior
1825,3885_01,False,2,41.0,False,False,junior
1826,3887_01,False,0,44.0,,False,junior
1827,3889_01,False,2,45.0,False,False,junior
1828,3889_02,False,0,61.0,False,,junior
1829,3891_01,False,2,21.0,False,False,junior
1830,3892_01,True,2,25.0,False,,junior
1831,3892_02,False,2,38.0,False,False,junior
1832,3893_01,False,2,68.0,False,False,junior
1833,3893_02,False,0,0.0,False,False,junior
1834,3893_03,False,2,21.0,False,False,junior
1835,3900_01,False,2,55.0,False,False,junior
1836,3901_01,False,2,60.0,False,,junior
1837,3902_01,True,2,19.0,False,,junior
1838,3905_01,True,1,17.0,False,,junior
1839,3906_01,False,2,16.0,False,False,junior
1840,3906_02,False,2,29.0,False,False,junior
1841,3908_01,False,2,29.0,False,False,junior
1842,3908_02,False,2,0.0,False,,junior
1843,3910_01,True,1,15.0,False,False,junior
1844,3914_01,False,2,27.0,False,False,junior
1845,3918_01,False,2,24.0,False,False,junior
1846,3920_01,False,0,14.0,False,False,junior
1847,3925_01,False,2,17.0,False,False,junior
1848,3925_02,False,2,37.0,False,False,junior
1849,3929_01,False,0,23.0,False,False,junior
1850,3934_01,True,2,17.0,False,,junior
1851,3934_02,False,2,33.0,False,False,junior
1852,3943_01,False,2,30.0,False,False,junior
1853,3943_02,True,2,20.0,False,False,junior
1854,3943_03,False,2,,False,,junior
1855,3947_01,False,2,25.0,False,,junior
1856,3951_01,False,2,19.0,False,False,junior
1857,3953_01,True,2,31.0,False,,junior
1858,3956_01,False,2,23.0,False,False,junior
1859,3957_01,True,2,29.0,False,,junior
1860,3965_01,False,2,20.0,False,False,junior
1861,3969_01,False,2,26.0,False,,junior
1862,3972_01,True,0,26.0,False,,junior
1863,3975_01,False,1,51.0,False,False,junior
1864,3978_01,False,2,,False,,junior
1865,3979_01,False,2,17.0,False,False,junior
1866,3982_01,False,2,22.0,False,False,junior
1867,3983_01,False,2,31.0,False,False,junior
1868,3989_01,True,2,2.0,False,,junior
1869,3989_02,True,0,0.0,False,,junior
1870,3989_03,False,2,3.0,False,,junior
1871,3989_04,False,1,28.0,False,False,junior
1872,3990_01,True,0,21.0,,,junior
1873,3993_01,False,2,15.0,False,False,junior
1874,4004_01,False,2,18.0,False,False,junior
1875,4007_01,False,0,52.0,False,False,junior
1876,4011_01,False,0,49.0,False,False,junior
1877,4012_01,False,0,42.0,False,False,junior
1878,4012_02,True,2,28.0,False,,junior
1879,4015_01,True,2,31.0,,,junior
1880,4015_02,False,2,19.0,False,False,junior
1881,4024_01,False,0,41.0,False,False,junior
1882,4025_01,False,2,31.0,False,False,junior
1883,4028_01,False,2,13.0,False,False,junior
1884,4029_01,True,2,35.0,False,,junior
1885,4041_01,True,2,29.0,False,,junior
1886,4048_01,False,2,0.0,False,,junior
1887,4048_02,True,2,19.0,False,,junior
1888,4048_03,False,2,,False,,junior
1889,4051_01,True,2,19.0,False,,junior
1890,4052_01,False,2,26.0,False,,junior
1891,4054_01,True,2,47.0,False,,junior
1892,4054_02,False,2,29.0,False,False,junior
1893,4054_03,False,2,46.0,False,False,junior
1894,4056_01,False,2,18.0,False,False,junior
1895,4057_01,False,2,33.0,False,False,junior
1896,4059_01,,0,20.0,False,False,junior
1897,4059_02,False,2,37.0,False,False,junior
1898,4062_01,False,0,35.0,False,False,junior
1899,4067_01,False,2,25.0,False,,junior
1900,4070_01,True,2,22.0,False,,junior
1901,4070_02,True,0,47.0,False,,junior
1902,4070_03,False,0,31.0,False,False,junior
1903,4073_01,False,2,27.0,False,False,junior
1904,4073_02,True,2,47.0,False,,junior
1905,4074_01,False,2,46.0,False,False,junior
1906,4077_01,False,0,47.0,False,,junior
1907,4085_01,False,2,40.0,False,False,junior
1908,4086_01,False,2,39.0,False,False,junior
1909,4086_02,True,2,39.0,False,,junior
1910,4086_03,False,2,35.0,False,False,junior
1911,4087_01,False,0,43.0,False,,junior
1912,4088_01,False,2,38.0,False,False,junior
