condidatId,diplome,interview,Age,experience,accepted
1995_01,False,1,30,False,False
1996_01,False,2,15,False,False
1997_01,,2,42,False,True
1999_01,False,2,55,False,False
2000_01,False,0,28,False,True
2001_01,False,2,33,False,False
2003_01,False,2,19,,False
2006_01,False,2,24,False,False
2006_02,False,2,4,False,False
2006_03,True,2,2,False,False
2007_01,False,0,30,False,True
2009_01,False,2,31,False,False
2009_02,True,2,17,False,True
2009_03,True,0,40,False,True
2010_01,True,1,33,False,True
2011_01,True,1,46,False,False
2012_01,False,0,30,True,False
2013_01,False,2,17,False,False
2015_01,False,2,19,False,True
2019_01,False,0,22,False,True
2019_02,,0,20,False,False
2022_01,False,1,36,False,False
2024_01,False,2,0,False,True
2024_02,False,0,17,False,True
2026_01,True,2,,False,True
2026_02,True,1,15,False,True
2026_03,False,2,20,False,False
2027_01,False,0,19,False,True
2028_01,False,1,24,False,False
2029_01,False,0,43,False,False
2032_01,True,2,26,False,True
2034_01,False,2,42,False,False
2038_01,False,2,21,False,False
2040_01,True,2,50,False,True
2040_02,True,2,25,False,True
2041_01,True,2,64,False,True
2042_01,False,2,50,False,False
2043_01,True,2,24,False,True
2044_01,False,2,27,,True
2045_01,True,0,42,False,True
2046_01,True,0,30,False,False
2051_01,False,2,20,False,True
2052_01,False,2,31,False,True
2053_01,False,0,26,False,False
2054_01,False,0,39,False,False
2055_01,False,2,,False,False
2055_02,False,1,32,False,True
2055_03,True,2,25,False,True
2055_04,False,2,6,False,True
2055_05,True,2,3,False,True
2055_06,True,2,11,False,False
2056_01,True,2,52,False,False
2056_02,False,2,14,False,False
2056_03,False,2,68,False,False
2056_04,True,1,18,False,True
2059_01,False,2,55,False,True
2060_01,False,0,22,False,False
2061_01,False,2,34,False,True
2062_01,,2,17,False,False
2063_01,True,1,38,False,False
2065_01,False,2,13,False,False
2066_01,True,2,19,False,True
2067_01,True,2,30,False,True
2067_02,False,2,27,True,False
2070_01,False,2,17,False,True
2071_01,False,0,45,False,False
2071_02,False,0,28,False,True
2073_01,False,2,23,False,False
2074_01,False,2,24,False,False
2074_02,False,2,23,False,True
2075_01,False,0,29,False,False
2080_01,False,2,46,False,False
2081_01,False,1,17,False,True
2082_01,False,2,20,False,False
2083_01,False,2,24,False,False
2084_01,False,2,40,False,False
2084_02,True,2,,False,True
2085_01,False,2,38,False,False
2086_01,False,2,65,False,True
2086_02,False,2,19,False,True
2087_01,False,2,54,False,True
2088_01,False,0,38,False,False
2088_02,False,2,40,False,True
2089_01,False,1,21,False,False
2090_01,False,2,22,False,True
2091_01,False,2,33,False,False
2092_01,False,2,18,False,True
2092_02,False,2,43,False,False
2092_03,False,2,13,,False
2092_04,False,2,26,False,False
2092_05,False,2,22,False,False
2094_01,True,2,21,False,True
2095_01,False,1,25,False,False
2096_01,False,2,29,False,False
2096_02,False,2,49,False,False
2097_01,True,0,29,False,True
2099_01,False,3,45,False,True
2100_01,False,1,45,False,True
2102_01,False,2,30,False,False
2104_01,False,2,29,False,False
2104_02,False,2,26,False,False
2105_01,True,0,16,False,False
2106_01,False,0,20,False,False
2107_01,False,2,33,False,False
2110_01,True,2,18,False,False
2111_01,False,2,24,False,False
2112_01,False,2,29,False,False
2114_01,True,0,40,False,True
2115_01,True,2,27,False,True
2116_01,True,2,35,False,False
2117_01,False,2,31,False,False
2118_01,True,1,26,False,False
2120_01,False,2,49,False,True
2121_01,True,2,23,False,False
2123_01,True,1,23,False,False
2123_02,True,1,14,False,True
2124_01,False,0,21,False,False
2125_01,False,2,18,False,False
2126_01,False,2,,False,False
2127_01,False,2,19,False,True
2128_01,False,2,22,False,False
2129_01,False,2,17,False,False
2130_01,False,1,13,False,False
2131_01,False,2,26,False,False
2133_01,False,2,,False,False
2133_02,True,2,16,False,True
2134_01,False,2,20,False,False
2135_01,False,2,20,False,False
2135_02,,2,23,False,False
2136_01,False,2,61,False,False
2137_01,True,2,27,False,True
2137_02,False,0,3,False,True
2137_03,False,0,4,False,True
2138_01,True,0,13,,True
2139_01,True,2,19,False,True
2140_01,False,2,18,False,True
2141_01,False,0,66,False,True
2142_01,True,2,39,,True
2143_01,False,2,21,False,False
2143_02,True,2,7,False,False
2144_01,True,2,56,False,False
2145_01,False,2,15,False,False
2147_01,False,2,,False,True
2148_01,False,2,13,False,False
2149_01,True,2,18,False,True
2150_01,True,1,38,False,False
2152_01,False,2,45,False,False
2153_01,True,2,21,False,False
2154_01,False,2,19,False,False
2156_01,False,2,49,False,False
2158_01,False,2,21,False,True
2159_01,False,2,18,False,True
2161_01,True,2,43,False,True
2162_01,True,1,27,False,True
2162_02,False,2,0,False,True
2163_01,False,2,27,False,False
2164_01,True,2,21,,True
2167_01,False,1,20,False,False
2168_01,True,2,35,False,True
2168_02,False,2,20,False,False
2171_01,False,2,24,False,False
2171_02,False,2,41,False,False
2172_01,False,1,23,False,True
2173_01,True,1,27,False,True
2175_01,True,0,58,False,True
2177_01,True,2,53,False,True
2179_01,False,2,30,False,False
2180_01,False,0,24,False,False
2182_01,False,2,31,False,False
2183_01,False,1,46,False,False
2183_02,False,2,20,False,False
2186_01,True,2,20,False,False
2187_01,False,2,30,False,False
2188_01,False,0,24,False,False
2189_01,,2,34,False,False
2190_01,False,3,20,False,False
2191_01,True,2,48,False,True
2193_01,False,1,25,False,False
2194_01,True,2,43,False,False
2195_01,False,2,27,False,True
2196_01,False,2,47,False,False
2196_02,False,0,26,False,True
2196_03,True,2,37,False,True
2196_04,False,0,42,False,False
2198_01,False,0,61,False,True
2200_01,False,2,29,False,False
2201_01,False,0,32,False,True
2202_01,False,2,51,False,False
2203_01,False,2,43,False,False
2204_01,True,0,25,False,True
2205_01,False,2,31,False,False
2206_01,False,1,13,False,False
2207_01,False,2,20,False,False
2209_01,False,2,29,False,False
2210_01,True,2,16,False,False
2211_01,False,2,15,False,True
2212_01,False,2,50,False,False
2215_01,False,0,41,True,True
2215_02,False,2,43,False,True
2215_03,True,2,32,False,True
2215_04,False,3,36,False,False
2219_01,True,0,18,False,True
2220_01,False,2,47,False,True
2221_01,True,1,29,False,True
2223_01,False,2,,False,False
2224_01,False,2,14,False,True
2225_01,True,1,25,False,False
2228_01,False,2,63,False,False
2229_01,False,2,22,False,False
2231_01,False,2,32,False,False
2232_01,False,0,31,False,False
2232_02,False,2,24,False,False
2233_01,False,2,39,False,False
2234_01,True,0,20,False,True
2234_02,True,0,20,False,True
2234_03,False,2,19,False,False
2234_04,False,0,20,False,False
2234_05,False,2,31,False,False
2234_06,True,0,17,False,True
2234_07,,2,24,False,False
2235_01,False,2,27,False,False
2237_01,False,0,28,False,True
2237_02,True,2,41,False,True
2238_01,True,0,25,False,True
2239_01,False,1,26,False,True
2241_01,False,2,27,False,False
2243_01,False,2,22,False,True
2251_01,False,0,62,False,False
2251_02,False,2,58,False,False
2252_01,False,3,37,False,False
2253_01,False,2,54,False,False
2254_01,False,2,26,False,False
2255_01,True,0,44,False,True
2255_02,True,2,34,False,True
2256_01,True,2,47,False,True
2257_01,False,2,27,True,True
2257_02,True,0,22,False,True
2258_01,True,2,46,False,True
2261_01,False,2,29,False,True
2262_01,False,0,43,False,False
2263_01,False,2,42,False,False
2264_01,False,2,39,False,True
2266_01,False,2,30,False,False
2267_01,False,2,43,False,True
2268_01,True,2,19,False,False
2269_01,True,2,26,False,True
2270_01,False,2,46,False,True
2272_01,False,2,3,False,True
2272_02,True,0,21,False,True
2272_03,False,2,1,False,True
2273_01,False,2,22,False,False
2274_01,True,0,27,False,True
2274_02,True,0,28,False,True
2275_01,False,1,36,False,False
2277_01,False,2,19,False,False
2278_01,True,0,18,False,True
2279_01,False,0,47,False,False
2280_01,False,2,18,False,False
2281_01,False,2,6,False,True
2282_01,,2,20,False,False
2284_01,False,2,18,False,False
2287_01,False,2,37,False,False
2288_01,False,2,22,False,False
2289_01,False,2,37,False,True
2291_01,,0,6,False,False
2291_02,False,2,36,False,False
2291_03,False,0,46,False,False
2295_01,False,2,75,False,False
2295_02,False,2,37,False,False
2296_01,True,2,22,False,True
2298_01,False,1,33,False,False
2299_01,False,2,35,False,False
2300_01,False,0,19,False,False
2300_02,False,0,34,False,False
2301_01,False,2,23,False,True
2301_02,False,0,37,False,False
2301_03,False,0,24,False,False
2302_01,False,2,54,True,False
2303_01,False,0,52,False,True
2305_01,True,2,60,False,False
2306_01,False,2,1,False,True
2306_02,False,2,,False,True
2306_03,False,2,22,False,False
2306_04,False,0,27,False,True
2306_05,True,0,48,False,True
2306_06,False,0,47,False,False
2308_01,True,2,25,False,True
2308_02,False,0,49,False,False
2308_03,False,2,33,False,False
2308_04,False,2,67,False,True
2309_01,True,1,5,False,False
2310_01,True,0,60,False,True
2310_02,True,2,56,False,True
2310_03,False,2,59,False,False
2310_04,True,2,44,False,True
2311_01,False,2,33,False,False
2312_01,True,2,28,False,False
2313_01,False,2,29,False,False
2314_01,True,2,13,False,False
2315_01,True,0,34,False,True
2316_01,True,1,45,False,True
2317_01,False,2,39,False,False
2318_01,False,2,18,False,False
2319_01,True,1,57,False,False
2320_01,False,0,,False,False
2321_01,True,1,25,False,True
2325_01,True,1,22,False,False
2327_01,False,2,32,False,True
2329_01,True,2,29,False,True
2332_01,False,2,21,False,False
2333_01,False,2,16,False,False
2336_01,True,0,45,False,True
2336_02,False,2,44,True,False
2338_01,True,0,27,False,True
2338_02,False,2,26,False,False
2339_01,False,2,46,False,False
2340_01,False,1,24,False,False
2341_01,False,2,15,False,True
2345_01,True,1,53,False,False
2347_01,,0,28,False,False
2347_02,True,2,11,False,True
2347_03,True,2,7,False,False
2347_04,True,1,0,False,True
2347_05,True,0,15,False,True
2347_06,False,0,31,False,False
2347_07,False,2,9,False,False
2348_01,False,0,44,True,False
2349_01,False,2,35,False,False
2353_01,False,2,30,False,True
2353_02,False,0,13,False,False
2356_01,False,2,45,True,False
2356_02,True,2,4,False,True
2356_03,True,2,21,False,True
2357_01,False,2,20,False,False
2360_01,True,2,24,False,True
2361_01,True,1,3,False,False
2361_02,False,3,29,False,True
2363_01,False,2,28,False,True
2364_01,False,2,44,False,True
2365_01,True,2,50,False,True
2366_01,True,2,35,False,False
2367_01,False,2,19,False,False
2368_01,False,2,22,False,False
2369_01,False,2,30,False,False
2373_01,False,2,36,False,False
2374_01,False,2,20,False,True
2375_01,False,0,22,False,True
2376_01,False,0,22,False,False
2377_01,True,1,32,False,True
2379_01,False,2,35,False,False
2382_01,False,0,41,False,False
2384_01,True,2,57,False,False
2384_02,True,1,3,False,False
2384_03,False,0,11,False,True
2384_04,False,2,4,False,True
2384_05,True,2,17,False,False
2384_06,,2,30,False,False
2384_07,True,2,11,False,True
2385_01,False,2,23,False,False
2387_01,False,2,58,False,True
2389_01,False,2,22,False,False
2390_01,,2,24,False,False
2391_01,False,2,20,False,False
2392_01,True,2,37,False,True
2395_01,False,2,49,False,False
2396_01,False,2,46,False,False
2396_02,False,2,30,False,False
2397_01,False,0,36,False,False
2398_01,False,2,21,False,False
2399_01,False,2,25,True,False
2401_01,True,1,42,False,True
2402_01,True,2,13,False,False
2403_01,False,3,25,False,False
2404_01,False,2,29,False,False
2404_02,True,2,17,False,True
2404_03,False,0,36,False,True
2404_04,True,2,44,False,True
2406_01,True,2,18,False,True
2409_01,False,0,22,False,False
2409_02,True,2,22,False,True
2410_01,True,2,43,False,True
2411_01,False,2,29,False,True
2412_01,True,2,24,False,True
2413_01,True,1,18,False,True
2414_01,False,2,42,False,False
2416_01,False,2,43,False,False
2417_01,False,2,32,False,False
2419_01,True,2,15,False,True
2421_01,False,2,22,,True
2423_01,True,2,20,False,False
2424_01,False,2,34,False,True
2426_01,True,2,70,False,True
2426_02,True,2,18,False,True
2427_01,True,2,26,False,True
2429_01,False,2,17,False,False
2431_01,False,2,13,False,False
2432_01,False,2,19,False,False
2433_01,True,2,32,False,True
2435_01,False,2,33,False,False
2436_01,False,2,21,False,False
2438_01,True,2,23,False,True
2439_01,False,2,24,False,True
2441_01,False,0,17,False,False
2442_01,True,2,34,,True
2443_01,False,2,31,False,False
2444_01,False,0,43,False,False
2445_01,False,3,43,False,False
2446_01,False,2,33,False,True
2449_01,True,2,28,False,True
2449_02,True,2,27,False,False
2449_03,True,2,7,False,True
2451_01,True,1,16,False,False
2452_01,False,0,42,False,False
2453_01,True,2,27,False,True
2454_01,False,2,19,False,False
2455_01,False,2,42,False,False
2456_01,True,1,13,False,False
2457_01,True,2,16,False,True
2458_01,False,2,21,False,True
2460_01,True,1,28,False,True
2461_01,True,2,69,False,False
2462_01,True,1,15,,False
2463_01,False,2,48,False,False
2466_01,False,2,42,False,False
2467_01,False,2,42,False,False
2470_01,False,2,23,False,False
2470_02,False,2,26,False,False
2471_01,False,2,45,False,False
2472_01,False,2,30,False,False
2474_01,True,2,36,False,True
2475_01,False,2,,False,False
2476_01,False,2,35,,False
2477_01,True,2,21,False,True
2477_02,True,0,50,False,True
2478_01,True,2,52,False,False
2479_01,True,1,21,False,False
2480_01,False,0,41,False,False
2483_01,False,0,35,False,False
2486_01,False,2,26,False,False
2486_02,False,2,17,False,False
2488_01,False,2,69,False,False
2489_01,True,2,27,False,True
2491_01,False,1,25,False,False
2492_01,True,2,27,False,True
2496_01,False,2,25,False,False
2497_01,False,0,36,False,False
2498_01,False,2,14,False,False
2499_01,True,0,27,False,True
2500_01,False,2,22,False,False
2502_01,False,2,24,False,False
2503_01,False,2,,False,False
2503_02,False,2,4,False,True
2505_01,False,2,19,False,False
2505_02,False,2,19,False,False
2506_01,False,0,38,False,False
2506_02,True,0,39,False,True
2506_03,False,0,23,False,False
2508_01,True,0,57,False,True
2508_02,True,2,18,False,True
2509_01,False,2,43,False,False
2510_01,False,2,28,False,True
2512_01,False,0,33,False,False
2512_02,True,0,37,False,True
2513_01,False,2,28,False,False
2515_01,False,0,28,True,False
2515_02,True,0,18,False,True
2516_01,False,0,29,False,False
2518_01,True,2,29,False,True
2518_02,True,0,28,False,True
2519_01,False,2,24,False,True
2520_01,False,2,59,False,False
2521_01,True,2,43,,False
2522_01,True,2,20,,True
2523_01,True,0,23,False,True
2524_01,True,0,27,False,True
2526_01,True,0,38,False,True
2527_01,True,1,38,,True
2528_01,False,2,48,False,True
2530_01,False,2,25,False,False
2531_01,True,1,25,False,True
2532_01,False,2,24,False,False
2532_02,True,2,69,False,True
2534_01,False,0,20,False,False
2534_02,True,0,18,False,True
2535_01,True,2,28,False,False
2537_01,False,1,23,False,True
2540_01,False,2,24,False,False
2541_01,False,3,44,False,False
2542_01,False,2,29,False,False
2544_01,False,0,6,False,True
2544_02,False,2,42,False,False
2545_01,True,0,78,False,False
2546_01,False,2,36,False,False
2547_01,False,0,37,False,False
2547_02,False,0,41,False,True
2548_01,False,2,18,False,False
2549_01,False,2,62,False,False
2549_02,False,2,0,False,True
2549_03,False,2,55,False,False
2550_01,True,2,16,False,True
2551_01,False,2,32,False,False
2552_01,False,2,19,False,True
2552_02,False,0,7,False,True
2552_03,False,0,4,False,True
2553_01,True,2,30,False,True
2555_01,True,0,24,False,True
2555_02,True,2,34,False,True
2557_01,True,2,30,False,True
2558_01,False,2,3,False,True
2558_02,,2,32,False,True
2558_03,False,2,55,False,True
2558_04,True,2,0,False,True
2559_01,False,2,51,False,False
2560_01,True,1,0,False,True
2560_02,False,2,21,False,False
2560_03,False,2,2,False,False
2561_01,False,2,19,False,False
2562_01,True,2,24,False,True
2562_02,False,2,20,False,False
2564_01,False,2,42,False,True
2565_01,True,2,17,False,True
2565_02,False,2,32,False,False
2571_01,False,2,28,False,True
2572_01,True,0,21,False,True
2572_02,True,0,56,True,True
2573_01,True,0,28,False,True
2574_01,False,2,42,False,False
2578_01,False,2,18,False,False
2580_01,False,2,24,False,False
2581_01,False,2,20,False,False
2581_02,False,2,22,False,False
2582_01,False,2,22,False,False
2584_01,,1,21,False,False
2588_01,False,2,28,False,True
2589_01,True,2,26,False,True
2589_02,True,0,50,False,True
2589_03,False,2,26,False,False
2589_04,False,2,30,True,False
2589_05,True,2,29,False,True
2590_01,False,2,8,False,False
2590_02,False,2,45,False,False
2590_03,True,1,35,False,True
2591_01,False,1,18,False,False
2591_02,False,2,23,False,False
2592_01,False,2,29,True,False
2592_02,False,2,18,False,False
2593_01,False,2,28,False,False
2594_01,True,2,34,False,True
2595_01,False,0,0,False,True
2595_02,,2,4,False,True
2595_03,False,2,28,False,False
2595_04,False,2,8,False,True
2596_01,False,2,20,False,False
2596_02,True,2,20,False,True
2597_01,True,2,25,False,True
2597_02,False,0,31,False,False
2598_01,False,2,37,False,False
2599_01,True,2,21,False,False
2601_01,True,2,24,False,True
2602_01,True,2,34,False,False
2602_02,False,0,0,False,True
2602_03,True,2,25,False,False
2605_01,True,0,43,False,True
2606_01,False,2,,False,False
2606_02,False,2,45,False,False
2607_01,True,2,63,False,True
2607_02,True,2,17,False,True
2607_03,False,0,35,False,True
2607_04,False,2,12,False,True
2609_01,True,1,,False,True
2616_01,,2,17,False,False
2617_01,False,1,32,False,False
2618_01,True,2,23,False,True
2619_01,False,0,17,False,False
2622_01,False,0,34,False,False
2624_01,False,2,15,False,False
2625_01,True,2,14,False,True
2625_02,False,2,22,False,False
2626_01,False,2,19,False,False
2627_01,False,1,40,,False
2628_01,True,0,25,False,True
2628_02,False,0,51,False,False
2629_01,False,2,22,False,False
2631_01,True,0,50,False,True
2633_01,False,0,26,False,False
2634_01,True,2,39,False,True
2635_01,False,2,18,False,True
2636_01,False,2,22,False,False
2638_01,False,2,26,False,False
2640_01,False,2,19,False,False
2641_01,True,1,16,False,False
2642_01,False,2,24,False,False
2643_01,False,1,34,False,False
2645_01,False,2,55,False,True
2645_02,False,2,42,False,False
2645_03,True,2,14,False,True
2645_04,False,0,28,False,True
2645_05,True,0,26,False,True
2646_01,False,0,33,False,False
2647_01,False,2,24,False,False
2648_01,False,2,23,False,False
2649_01,False,2,16,False,False
2650_01,True,2,36,False,False
2651_01,True,0,44,False,True
2652_01,False,2,22,False,True
2655_01,True,2,30,False,False
2657_01,False,2,20,False,False
2658_01,False,2,21,,False
2659_01,False,2,14,False,True
2660_01,False,2,27,False,False
2661_01,False,2,19,False,False
2661_02,True,2,21,False,True
2662_01,False,0,,False,False
2663_01,False,0,13,False,True
2664_01,True,1,71,False,True
2666_01,True,2,28,False,False
2666_02,False,0,18,False,False
2668_01,False,0,23,False,False
2668_02,False,0,34,False,False
2670_01,False,2,20,False,False
2671_01,False,0,17,False,False
2672_01,False,1,21,False,False
2675_01,False,2,33,False,True
2676_01,False,0,34,False,True
2677_01,False,2,51,False,False
2678_01,False,2,21,False,True
2679_01,True,2,,False,False
2682_01,False,2,31,False,False
2683_01,False,2,36,False,True
2684_01,False,2,39,False,False
2685_01,False,2,26,False,False
2687_01,False,2,51,False,True
2688_01,False,2,24,False,False
2690_01,False,0,27,False,True
2691_01,False,2,31,False,False
2692_01,False,2,24,False,False
2693_01,False,2,57,False,False
2693_02,False,0,36,True,False
2693_03,False,2,55,False,False
2693_04,True,0,,False,False
2695_01,False,2,18,False,False
2697_01,False,2,27,,False
2698_01,False,2,50,False,False
2700_01,False,2,24,False,False
2701_01,True,1,20,False,True
2702_01,True,2,24,False,True
2703_01,False,2,18,False,False
2704_01,False,2,44,False,False
2706_01,True,0,27,False,True
2707_01,False,2,58,False,True
2707_02,True,1,29,False,True
2708_01,False,1,23,False,True
2709_01,True,2,3,False,True
2709_02,False,2,0,False,True
2709_03,False,3,33,False,False
2709_04,False,2,12,,True
2712_01,True,2,44,False,True
2713_01,True,2,20,False,True
2714_01,False,0,59,,False
2717_01,False,2,18,False,False
2718_01,True,2,72,False,True
2720_01,False,1,23,False,False
2720_02,False,2,11,False,False
2720_03,True,2,1,False,True
2721_01,False,1,25,False,False
2722_01,True,0,25,False,True
2723_01,True,2,24,False,True
2723_02,False,2,54,False,True
2724_01,True,0,17,False,True
2724_02,False,2,48,False,False
2725_01,False,2,40,False,False
2726_01,True,2,2,False,False
2727_01,False,2,32,False,False
2729_01,True,2,15,False,True
2730_01,True,2,52,False,True
2730_02,False,2,16,False,False
2730_03,True,2,16,False,True
2732_01,True,0,16,,True
2732_02,False,0,6,False,False
2734_01,False,2,10,False,True
2736_01,False,2,27,True,False
2737_01,False,0,45,False,True
2737_02,False,2,26,False,False
2738_01,False,2,29,False,False
2739_01,True,1,38,False,True
2740_01,False,2,19,False,True
2741_01,False,2,43,False,False
2743_01,False,2,15,False,False
2745_01,False,3,31,False,False
2746_01,False,2,52,False,False
2747_01,,2,49,,True
2748_01,False,0,29,False,True
2750_01,False,2,18,,True
2751_01,True,3,41,False,True
2752_01,False,2,9,False,False
2752_02,True,1,,False,False
2752_03,False,2,58,False,True
2753_01,False,1,39,False,False
2754_01,False,2,13,False,False
2755_01,True,0,36,False,True
2756_01,False,0,23,False,False
2758_01,True,1,24,False,True
2759_01,False,2,33,False,False
2760_01,,2,18,False,False
2760_02,True,2,2,False,False
2760_03,True,2,0,False,True
2762_01,False,2,36,False,False
2762_02,False,0,15,False,False
2763_01,False,2,31,False,True
2764_01,False,2,42,False,True
2765_01,False,2,27,False,False
2768_01,False,2,36,False,True
2768_02,False,2,0,False,False
2768_03,True,2,3,False,False
2769_01,False,1,22,False,False
2770_01,False,2,56,False,False
2772_01,False,2,23,False,False
2773_01,False,2,25,False,False
2774_01,False,2,29,False,False
2774_02,False,2,17,False,False
2774_03,False,2,13,False,False
2778_01,False,2,35,,True
2778_02,True,0,53,False,True
2780_01,False,2,24,False,False
2781_01,True,2,38,False,False
2783_01,True,0,21,False,True
2783_02,False,0,29,False,False
2784_01,False,2,46,False,True
2785_01,True,2,58,False,True
2786_01,False,1,53,False,True
2787_01,False,0,21,False,False
2788_01,True,1,27,False,False
2789_01,True,2,31,False,False
2790_01,True,0,23,,True
2790_02,False,0,41,False,False
2790_03,False,2,29,False,False
2790_04,False,0,54,False,False
2790_05,False,0,43,False,True
2792_01,True,1,36,False,True
2793_01,False,2,48,False,True
2795_01,False,2,34,False,True
2795_02,False,2,42,False,False
2796_01,False,0,17,False,False
2797_01,False,2,22,False,False
2798_01,False,2,37,False,False
2798_02,True,0,38,False,True
2799_01,False,2,21,False,False
2799_02,True,1,23,False,True
2801_01,False,2,27,False,False
2802_01,False,2,23,False,True
2805_01,False,2,19,False,False
2806_01,False,2,28,False,False
2807_01,False,2,33,False,False
2807_02,True,1,24,False,False
2807_03,True,2,0,False,True
2809_01,True,2,41,False,True
2810_01,True,2,19,False,False
2811_01,False,2,44,False,False
2812_01,False,0,43,False,True
2813_01,True,2,14,False,True
2814_01,True,1,18,False,True
2817_01,False,2,25,False,False
2818_01,False,2,0,False,True
2818_02,True,0,4,False,True
2818_03,False,2,24,False,True
2819_01,False,2,38,False,False
2820_01,True,2,44,False,True
2821_01,True,0,57,False,True
2822_01,True,0,3,False,True
2822_02,,2,5,,False
2822_03,True,0,3,False,True
2822_04,True,3,18,False,True
2822_05,True,2,8,False,False
2823_01,True,2,21,False,True
2824_01,True,0,35,False,True
2825_01,,2,47,False,True
2826_01,False,0,28,False,False
2826_02,False,2,49,False,False
2831_01,False,2,23,False,True
2831_02,False,2,19,False,False
2832_01,False,2,34,False,False
2834_01,False,2,40,True,True
2835_01,False,0,26,True,False
2837_01,False,1,23,False,False
2838_01,False,2,22,False,False
2839_01,False,2,51,False,True
2840_01,False,0,44,False,False
2843_01,False,2,50,False,False
2846_01,True,2,28,False,True
2847_01,True,2,13,False,True
2852_01,False,3,21,False,False
2853_01,False,2,20,False,True
2854_01,False,0,14,False,False
2856_01,False,0,38,False,False
2857_01,False,1,29,False,False
2858_01,True,2,36,False,True
2858_02,True,2,16,False,True
2858_03,True,2,40,False,True
2859_01,True,0,,False,True
2860_01,False,1,18,False,True
2861_01,False,2,17,False,True
2862_01,True,2,32,False,True
2863_01,False,2,27,False,False
2865_01,False,2,34,False,False
2865_02,False,2,53,False,True
2866_01,True,2,36,True,True
2867_01,False,2,41,False,False
2867_02,False,2,51,False,False
2869_01,True,1,61,False,True
2870_01,False,2,59,False,True
2871_01,True,2,17,False,True
2871_02,True,2,27,False,True
2872_01,False,1,57,False,True
2873_01,False,0,39,False,False
2875_01,True,0,55,False,True
2876_01,False,2,42,False,False
2877_01,False,2,36,False,False
2878_01,False,2,42,False,True
2880_01,True,1,32,False,False
2881_01,False,0,6,False,False
2882_01,True,2,15,False,False
2883_01,False,2,28,False,True
2884_01,False,2,37,False,False
2887_01,False,2,44,False,False
2888_01,False,2,71,True,False
2890_01,False,2,44,False,False
2890_02,True,2,36,False,True
2891_01,False,2,18,False,False
2892_01,False,1,3,False,True
2892_02,True,0,12,False,False
2892_03,True,0,0,False,True
2892_04,False,2,29,False,False
2892_05,False,2,9,False,False
2893_01,False,0,27,False,False
2894_01,False,1,24,False,False
2897_01,False,2,38,False,True
2899_01,False,2,28,False,False
2900_01,True,2,26,False,True
2901_01,False,2,16,False,False
2901_02,False,1,24,False,True
2902_01,False,2,33,False,False
2905_01,False,0,24,False,False
2906_01,False,3,29,False,False
2907_01,False,2,25,False,True
2908_01,False,3,0,False,False
2908_02,False,2,13,False,False
2909_01,True,0,7,False,False
2910_01,False,1,32,False,False
2912_01,True,2,34,False,False
2913_01,False,2,49,False,False
2919_01,False,2,43,False,True
2919_02,False,2,0,False,True
2919_03,True,2,6,False,True
2920_01,False,2,23,False,True
2925_01,False,2,43,False,True
2925_02,True,0,23,False,True
2926_01,False,2,43,False,False
2927_01,True,0,41,False,True
2928_01,False,0,54,True,False
2928_02,True,2,51,False,True
2928_03,True,2,44,False,True
2929_01,True,1,48,False,True
2930_01,False,2,45,False,False
2934_01,False,1,20,False,False
2935_01,False,2,33,False,False
2936_01,False,2,21,False,False
2938_01,True,2,68,False,True
2940_01,False,1,23,False,True
2941_01,False,2,16,,False
2942_01,False,2,35,False,False
2943_01,True,2,22,False,False
2944_01,False,2,51,False,False
2944_02,False,1,2,False,False
2944_03,True,0,29,False,False
2944_04,False,2,0,False,True
2945_01,True,0,39,False,True
2948_01,False,2,55,False,True
2949_01,True,2,22,False,False
2950_01,False,2,20,False,False
2953_01,False,0,25,False,True
2954_01,False,0,18,False,True
2956_01,False,1,28,False,False
2958_01,False,2,26,False,False
2959_01,False,1,28,False,False
2960_01,False,2,54,False,False
2961_01,False,2,56,False,False
2962_01,False,2,25,False,False
2964_01,False,2,26,False,False
2965_01,False,2,14,False,False
2966_01,False,2,21,False,True
2968_01,True,2,43,False,True
2969_01,False,3,37,False,False
2970_01,False,2,,False,False
2971_01,False,2,38,False,True
2972_01,False,2,14,False,True
2975_01,,1,20,False,False
2979_01,False,2,33,False,False
2982_01,True,0,33,False,True
2983_01,False,2,13,False,True
2984_01,False,2,37,False,False
2986_01,False,2,15,False,False
2988_01,False,0,33,False,False
2990_01,True,1,24,False,True
2992_01,False,1,49,False,False
2993_01,False,2,24,False,False
2994_01,False,2,24,False,False
2995_01,True,0,26,False,True
2995_02,True,0,40,False,True
2996_01,False,0,31,False,False
2998_01,False,3,47,False,True
3000_01,False,2,19,False,False
3001_01,False,0,38,True,False
3001_02,False,0,33,False,True
3003_01,True,2,45,False,True
3004_01,True,2,1,False,True
3004_02,False,2,32,False,False
3005_01,True,2,70,False,True
3006_01,False,1,19,False,False
3009_01,True,1,55,False,True
3010_01,False,2,48,False,False
3012_01,False,2,66,False,False
3013_01,False,2,13,False,False
3014_01,False,0,40,False,False
3015_01,False,2,35,False,True
3018_01,False,2,32,False,False
3019_01,False,2,51,False,False
3020_01,False,2,37,False,False
3021_01,False,2,31,False,False
3021_02,False,2,37,False,False
3022_01,False,2,38,False,False
3022_02,False,0,19,False,False
3023_01,True,2,33,False,True
3024_01,False,2,19,False,True
3025_01,False,2,31,False,True
3025_02,False,2,43,False,False
3026_01,True,2,22,False,False
